<video_id>sz0O7_Ex2Po</video_id>	JJ	<video_id>sz0O7_Ex2Po</video_id>
the	DT	the
while	NN	while
and	CC	and
now	RB	now
by	IN	by
these	DT	these
actions	NNS	action
Israel's	NN	Israel's
genocide	NN	genocide
of	IN	of
Palestinians	NPS	Palestinians
continues	VVZ	continue
through	IN	through
military	JJ	military
attacks	NNS	attack
and	CC	and
man-made	JJ	man-made
starvation	NN	starvation
and	CC	and
while	IN	while
mocking	VVG	mock
this	DT	this
Court's	NP	Court's
provisional	JJ	provisional
measures	NNS	measure
of	IN	of
protecting	VVG	protect
the	DT	the
rights	NNS	right
of	IN	of
Palestinians	NPS	Palestinians
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
a	DT	a
critical	JJ	critical
part	NN	part
your	PP$	your
excellencies	NNS	Excellency
of	IN	of
Israel	NP	Israel
def	NP	Def
Israel's	NP	Israel's
Defiance	NP	Defiance
of	IN	of
this	DT	this
Court's	NP	Court's
orders	NNS	order
comes	VVZ	come
in	IN	in
relation	NN	relation
to	TO	to
Aid	NN	aid
and	CC	and
food	NN	food
itself	PP	itself
Israel	NP	Israel
has	VHZ	have
seized	VVN	seize
control	NN	control
of	IN	of
both	CC	both
the	DT	the
Rafa	NP	Rafa
and	CC	and
the	DT	the
Kum	NP	Kum
Shalom	NP	Shalom
Crossings	NNS	crossing
taking	VVG	take
total	JJ	total
control	NN	control
of	IN	of
all	DT	all
entry	NN	entry
and	CC	and
exit	NN	exit
of	IN	of
people	NNS	people
and	CC	and
goods	NNS	good
into	IN	into
Gaza	NP	Gaza
as	IN	as
a	DT	a
whole	NN	whole
choking	VVG	choke
off	RP	off
the	DT	the
two	CD	two
main	JJ	main
arteries	NNS	artery
for	IN	for
getting	VVG	get
life-saving	JJ	life-saving
Aid	NN	aid
to	TO	to
gaza's	NNS	gaza's
starving	VVG	starve
population	NN	population
and	CC	and
in	IN	in
so	RB	so
doing	VVG	do
it	PP	it
has	VHZ	have
plunged	VVN	plunge
Gaza	NP	Gaza
into	IN	into
unprecedented	JJ	unprecedented
levels	NNS	level
of	IN	of
humanitarian	JJ	humanitarian
need	NN	need
even	RB	even
as	RB	as
compared	VVN	compare
with	IN	with
the	DT	the
catastrophic	JJ	catastrophic
levels	NNS	level
of	IN	of
the	DT	the
previous	JJ	previous
7	CD	@card@
months	NNS	month
that	WDT	that
led	VVD	lead
this	DT	this
court	NN	court
to	TO	to
conclude	VV	conclude
that	DT	that
famine	NN	famine
was	VBD	be
setting	VVG	set
in	IN	in
back	JJ	back
March	NP	March
the	DT	the
closure	NN	closure
of	IN	of
The	DT	the
Crossings	NNS	crossing
means	VVZ	mean
that	IN/that	that
Palestinians	NNS	Palestinian
Starving	VVG	starve
in	IN	in
a	DT	a
full-blown	JJ	full-blown
man-made	JJ	man-made
famine	NN	famine
are	VBP	be
now	RB	now
further	RBR	further
deprived	VVN	deprive
of	IN	of
food	NN	food
where	WRB	where
Israel's	NP	Israel's
attacks	NNS	attack
have	VHP	have
systematically	RB	systematically
decimated	VVN	decimate
food	NN	food
production	NN	production
systems	NNS	system
throughout	IN	throughout
Gaza	NP	Gaza
it	PP	it
means	VVZ	mean
that	IN/that	that
fuel	NN	fuel
cannot	MD	can
get	VV	get
in	IN	in
to	TO	to
run	VV	run
incubators	NNS	incubator
and	CC	and
life-saving	JJ	life-saving
Machinery	NP	Machinery
in	IN	in
hospitals	NNS	hospital
water	NN	water
pumps	NNS	pump
and	CC	and
Wells	NP	Wells
it	PP	it
means	VVZ	mean
that	IN/that	that
people	NNS	people
including	VVG	include
the	DT	the
chronically	RB	chronically
sick	JJ	sick
and	CC	and
injured	JJ	injured
cannot	MD	can
get	VV	get
out	RP	out
of	IN	of
Gaza	NP	Gaza
and	CC	and
vital	JJ	vital
Aid	NN	aid
cannot	MD	can
get	VV	get
into	IN	into
Gaza	NP	Gaza
and	CC	and
this	DT	this
poses	VVZ	pose
an	DT	an
overwhelmingly	RB	overwhelmingly
grave	JJ	grave
threat	NN	threat
not	RB	not
only	RB	only
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
but	CC	but
also	RB	also
to	TO	to
United	NP	United
Nations	NPS	Nations
personnel	NNS	personnel
and	CC	and
Aid	NN	aid
workers	NNS	worker
trying	VVG	try
to	TO	to
bring	VV	bring
some	DT	some
desperately	RB	desperately
needed	VVN	need
relief	NN	relief
despite	IN	despite
Israel's	NP	Israel's
announcements	NNS	announcement
that	IN/that	that
it	PP	it
would	MD	would
open	VV	open
Kum	NP	Kum
Shalom	NP	Shalom
on	IN	on
8	CD	@card@
May	NP	May
on	IN	on
10	CD	@card@
May	NP	May
the	DT	the
UN	NP	UN
reported	VVD	report
that	IN/that	that
no	DT	no
suppliers	NNS	supplier
were	VBD	be
passing	VVG	pass
through	IN	through
any	DT	any
Crossings	NNS	crossing
in	IN	in
southern	JJ	southern
Gaza	NP	Gaza
as	IN	as
of	IN	of
15	CD	@card@
May	NP	May
the	DT	the
rafing	NN	rafing
the	DT	the
Rafa	NP	Rafa
Crossing	NN	crossing
remains	VVZ	remain
closed	JJ	closed
and	CC	and
there	EX	there
is	VBZ	be
a	DT	a
continued	JJ	continued
lack	NN	lack
of	IN	of
safe	JJ	safe
and	CC	and
logistically	RB	logistically
viable	JJ	viable
access	NN	access
to	TO	to
the	DT	the
Kum	NP	Kum
Shalom	NP	Shalom
crossing	VVG	cross
the	DT	the
crisis	NN	crisis
could	MD	could
not	RB	not
be	VB	be
more	RBR	more
urgent	JJ	urgent
and	CC	and
that	WDT	that
is	VBZ	be
so	RB	so
where	WRB	where
Israel's	NP	Israel's
assaults	NNS	assault
on	IN	on
Raa	NP	Raa
and	CC	and
the	DT	the
closure	NN	closure
of	IN	of
these	DT	these
critical	JJ	critical
Crossings	NNS	crossing
are	VBP	be
aggravating	VVG	aggravate
the	DT	the
famine	NN	famine
likee	NN	likee
conditions	NNS	condition
across	IN	across
Gaza	NP	Gaza
where	WRB	where
over	IN	over
a	DT	a
million	CD	million
people	NNS	people
are	VBP	be
predicted	VVN	predict
to	TO	to
face	VV	face
catastrophe	NN	catastrophe
IPC	NP	IPC
Phase	NN	phase
5	CD	@card@
food	NN	food
in	IN	in
security	NN	security
levels	NNS	level
through	IN	through
July	NP	July
which	WDT	which
is	VBZ	be
just	RB	just
around	IN	around
the	DT	the
corner	NN	corner
bakeries	NNS	bakery
have	VHP	have
been	VBN	be
forced	VVN	force
to	TO	to
shut	VV	shut
down	RP	down
because	IN	because
they	PP	they
don't	VVD	don't
have	VH	have
fuel	NN	fuel
ongoing	JJ	ongoing
attacks	NNS	attack
in	IN	in
Rafa	NP	Rafa
have	VHP	have
rendered	VVN	render
humanitarian	JJ	humanitarian
warehouses	NNS	warehouse
inaccessible	JJ	inaccessible
and	CC	and
responders	NNS	responder
providing	VVG	provide
food	NN	food
Aid	NN	aid
will	MD	will
run	VV	run
out	RP	out
of	IN	of
food	NN	food
supplies	NNS	supply
within	IN	within
the	DT	the
coming	VVG	come
days	NNS	day
in	IN	in
addition	NN	addition
to	TO	to
killing	VVG	kill
and	CC	and
harming	VVG	harm
Palestinians	NNS	Palestinian
the	DT	the
Israeli	JJ	Israeli
assault	NN	assault
on	IN	on
Raa	NP	Raa
has	VHZ	have
deliberately	RB	deliberately
inflicted	VVN	inflict
on	IN	on
them	PP	them
conditions	NNS	condition
of	IN	of
Life	NP	Life
calculated	VVN	calculate
to	TO	to
bring	VV	bring
about	IN	about
their	PP$	their
physical	JJ	physical
and	CC	and
biological	JJ	biological
destruction	NN	destruction
this	DT	this
is	VBZ	be
starkly	RB	starkly
Illustrated	NP	Illustrated
through	IN	through
Israel's	NP	Israel's
destruction	NN	destruction
of	IN	of
Rafa	NP	Rafa
hospitals	NNS	hospital
due	JJ	due
to	TO	to
the	DT	the
ongoing	JJ	ongoing
hostilities	NNS	hostility
in	IN	in
its	PP$	its
vicinity	NN	vicinity
and	CC	and
the	DT	the
military	JJ	military
operation	NN	operation
in	IN	in
Rafa	NP	Rafa
the	DT	the
AL	NP	al
naar	NP	Naar
Hospital	NP	Hospital
the	DT	the
main	JJ	main
medical	JJ	medical
facility	NN	facility
in	IN	in
the	DT	the
entire	JJ	entire
Rafa	NP	Rafa
government	NN	government
and	CC	and
one	CD	one
of	IN	of
gaza's	NNS	gaza's
large	JJ	large
largest	JJS	large
remaining	VVG	remain
partially	RB	partially
functioning	VVG	function
hospitals	NNS	hospital
is	VBZ	be
no	RB	no
longer	RBR	longer
functional	JJ	functional
it	PP	it
was	VBD	be
a	DT	a
Lifeline	NN	lifeline
for	IN	for
200	CD	@card@
dialysis	NN	dialysis
patients	NNS	patient
per	IN	per
day	NN	day
whom	WP	whom
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
previously	RB	previously
warned	VVD	warn
would	MD	would
die	VV	die
if	IN	if
the	DT	the
hospital	NN	hospital
were	VBD	be
to	TO	to
shut	VV	shut
down	RP	down
fears	NNS	fear
for	IN	for
the	DT	the
AL	NP	al
emirati	NP	emirati
Hospital	NP	Hospital
are	VBP	be
also	RB	also
particularly	RB	particularly
acute	JJ	acute
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
last	JJ	last
partially	RB	partially
functioning	VVG	function
maternity	NN	maternity
hospitals	NNS	hospital
in	IN	in
the	DT	the
whole	NN	whole
of	IN	of
Gaza	NP	Gaza
which	WDT	which
was	VBD	be
until	IN	until
recently	RB	recently
handling	VVG	handle
almost	RB	almost
half	JJ	half
of	IN	of
gaza's	NNS	gaza's
daily	JJ	daily
total	NN	total
of	IN	of
180	CD	@card@
births	NNS	birth
it	PP	it
has	VHZ	have
already	RB	already
been	VBN	be
forced	VVN	force
to	TO	to
stop	VV	stop
admitting	VVG	admit
patients	NNS	patient
and	CC	and
Medics	NNS	medic
warn	VVP	warn
that	IN/that	that
without	IN	without
a	DT	a
doubt	NN	doubt
every	DT	every
single	JJ	single
one	CD	one
of	IN	of
the	DT	the
45	CD	@card@
babies	NNS	baby
in	IN	in
the	DT	the
neonatal	JJ	neonatal
intensive	JJ	intensive
care	NN	care
unit	NN	unit
and	CC	and
the	DT	the
special	JJ	special
intensive	JJ	intensive
care	NN	care
unit	NN	unit
will	MD	will
die	VV	die
if	IN	if
the	DT	the
hospital	NN	hospital
is	VBZ	be
occupied	VVN	occupy
and	CC	and
then	RB	then
on	IN	on
13	CD	@card@
May	NP	May
medical	JJ	medical
staff	NN	staff
at	IN	at
the	DT	the
kuti	NN	kuti
hospital	NN	hospital
in	IN	in
Rafa	NP	Rafa
received	VVD	receive
an	DT	an
evacuation	NN	evacuation
order	NN	order
from	IN	from
Israeli	JJ	Israeli
forces	NNS	force
as	IN	as
one	CD	one
of	IN	of
the	DT	the
last	JJ	last
remaining	VVG	remain
hospitals	NNS	hospital
in	IN	in
Rafa	NP	Rafa
it	PP	it
had	VHD	have
only	RB	only
around	RB	around
16	CD	@card@
beds	NNS	bed
available	JJ	available
for	IN	for
the	DT	the
more	JJR	more
than	IN	than
1	CD	@card@
million	CD	million
people	NNS	people
Sheltering	VVG	shelter
in	IN	in
Rafa	NP	Rafa
and	CC	and
its	PP$	its
closure	NN	closure
will	MD	will
mean	VV	mean
the	DT	the
complete	JJ	complete
collapse	NN	collapse
of	IN	of
what	WP	what
was	VBD	be
the	DT	the
limping	VVG	limp
Health	NP	Health
Care	NP	Care
system	NN	system
in	IN	in
Raa	NP	Raa
Mr	NP	Mr
President	NP	President
allow	VV	allow
me	PP	me
to	TO	to
conclude	VV	conclude
Israel	NP	Israel
ground	NN	ground
inion	NN	inion
into	IN	into
Rafa	NP	Rafa
has	VHZ	have
been	VBN	be
described	VVN	describe
by	IN	by
the	DT	the
United	NP	United
Nations	NPS	Nations
as	IN	as
one	CD	one
of	IN	of
the	DT	the
darkest	JJS	dark
Mornings	NNS	morning
in	IN	in
this	DT	this
7mon	JJ	7mon
nightmare	NN	nightmare
with	IN	with
Rafa's	NP	Rafa's
destruction	NN	destruction
ongoing	JJ	ongoing
as	IN	as
South	NP	South
Africa	NP	Africa
speaks	VVZ	speak
to	TO	to
this	DT	this
court	NN	court
today	NN	today
the	DT	the
destruction	NN	destruction
of	IN	of
Gaza	NP	Gaza
itself	PP	itself
will	MD	will
be	VB	be
complete	JJ	complete
the	DT	the
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
and	CC	and
the	DT	the
new	JJ	new
facts	NNS	fact
in	IN	in
Rafa	NP	Rafa
that	IN/that	that
I've	NP	I've
described	VVD	describe
demand	NN	demand
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
that	IN/that	that
M	NP	M
NR	NP	NR
will	MD	will
speak	VV	speak
to	TO	to
the	DT	the
necessity	NN	necessity
could	MD	could
not	RB	not
be	VB	be
stalker	NN	stalker
the	DT	the
magnitude	NN	magnitude
and	CC	and
the	DT	the
gravity	NN	gravity
of	IN	of
the	DT	the
situ	NN	situ
situation	NN	situation
facing	VVG	face
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
in	IN	in
Gaza	NP	Gaza
now	RB	now
exemplified	VVD	exemplify
in	IN	in
Rafa	NP	Rafa
South	NP	South
Africa	NP	Africa
has	VHZ	have
thus	RB	thus
been	VBN	be
motivated	VVN	motivate
to	TO	to
come	VV	come
urgently	RB	urgently
to	TO	to
this	DT	this
court	NN	court
to	TO	to
prevent	VV	prevent
the	DT	the
destruction	NN	destruction
of	IN	of
the	DT	the
final	JJ	final
Palestinian	JJ	Palestinian
government	NN	government
of	IN	of
Gaza	NP	Gaza
with	IN	with
its	PP$	its
homes	NNS	home
its	PP$	its
hospitals	NNS	hospital
its	PP$	its
schools	NNS	school
its	PP$	its
libraries	NNS	library
its	PP$	its
businesses	NNS	business
shelters	VVZ	shelter
its	PP$	its
mosques	NNS	mosque
to	TO	to
which	WDT	which
Israel	NP	Israel
has	VHZ	have
not	RB	not
yet	RB	yet
laid	VVN	lay
complete	JJ	complete
waste	NN	waste
and	CC	and
South	NP	South
Africa	NP	Africa
has	VHZ	have
come	VVN	come
as	RB	as
quickly	RB	quickly
as	RB	as
possible	JJ	possible
to	TO	to
the	DT	the
court	NN	court
to	TO	to
ensure	VV	ensure
that	IN/that	that
the	DT	the
exhausted	VVN	exhaust
Palestinian	JJ	Palestinian
men	NNS	man
women	NNS	woman
and	CC	and
children	NNS	child
who	WP	who
have	VHP	have
sought	VVN	seek
refuge	NN	refuge
in	IN	in
Rafa	NP	Rafa
are	VBP	be
protected	VVN	protect
from	IN	from
a	DT	a
blood	NN	blood
bath	NN	bath
and	CC	and
it	PP	it
has	VHZ	have
sought	VVN	seek
urgent	JJ	urgent
protective	JJ	protective
relief	NN	relief
because	IN	because
of	IN	of
the	DT	the
now	RB	now
pressing	JJ	pressing
need	NN	need
to	TO	to
ensure	VV	ensure
the	DT	the
survival	NN	survival
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
in	IN	in
Gaza	NP	Gaza
as	IN	as
a	DT	a
group	NN	group
and	CC	and
their	PP$	their
protection	NN	protection
from	IN	from
further	JJR	further
harm	NN	harm
salvation	NN	salvation
disease	NN	disease
and	CC	and
death	NN	death
by	IN	by
Israel's	NP	Israel's
closure	NN	closure
of	IN	of
the	DT	the
Rafa	NP	Rafa
and	CC	and
keram	NP	keram
Shalom	NP	Shalom
Crossings	NNS	crossing
fatally	RB	fatally
impacting	VVG	impact
the	DT	the
so	RB	so
desperately	RB	desperately
needed	VVN	need
delivery	NN	delivery
of	IN	of
life-saving	JJ	life-saving
humanitarian	JJ	humanitarian
Aid	NN	aid
basic	JJ	basic
services	NNS	service
and	CC	and
medical	JJ	medical
assistance	NN	assistance
across	IN	across
Gaza	NP	Gaza
but	CC	but
Israel's	NP	Israel's
genocidal	JJ	genocidal
acts	NNS	act
in	IN	in
Rafa	NP	Rafa
Mr	NP	Mr
President	NP	President
and	CC	and
distinguished	JJ	distinguished
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
cannot	MD	can
be	VB	be
understood	VVN	understand
without	IN	without
appreciating	VVG	appreciate
the	DT	the
overall	JJ	overall
genocidal	JJ	genocidal
context	NN	context
in	IN	in
which	WDT	which
Israel's	NP	Israel's
Rafa	NP	Rafa
operation	NN	operation
is	VBZ	be
embedded	VVN	embed
my	PP$	my
colleague	NN	colleague
Dr	NP	Dr
Asim	NP	Asim
will	MD	will
outline	VV	outline
this	DT	this
along	RP	along
with	IN	with
the	DT	the
crippling	JJ	crippling
effects	NNS	effect
of	IN	of
Rafa	NP	Rafa
Now	RB	now
onh	NP	onh
hering	NN	hering
display	NN	display
across	IN	across
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
as	IN	as
a	DT	a
whole	NN	whole
I	PP	I
thank	VVP	thank
you	PP	you
Mr	NP	Mr
President	NP	President
Professor	NP	Professor
Max	NP	Max
for	IN	for
his	PP$	his
statement	NN	statement
I	PP	I
now	RB	now
give	VVP	give
Lord	NP	Lord
to	TO	to
miss	VV	miss
adass	NN	adass
you	PP	you
have	VHP	have
your	PP$	your
floor	NN	floor
M	NP	M
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
it	PP	it
is	VBZ	be
a	DT	a
privilege	NN	privilege
to	TO	to
appear	VV	appear
again	RB	again
before	IN	before
you	PP	you
on	IN	on
behalf	NN	behalf
of	IN	of
South	NP	South
Africa	NP	Africa
but	CC	but
it's	NNS	it's
also	RB	also
tragic	JJ	tragic
that	IN/that	that
we	PP	we
are	VBP	be
back	RB	back
here	RB	here
four	CD	four
months	NNS	month
after	IN	after
this	DT	this
court	NN	court
first	RB	first
ordered	VVD	order
provisional	JJ	provisional
measures	NNS	measure
in	IN	in
this	DT	this
case	NN	case
against	IN	against
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
South	NP	South
Africa	NP	Africa
is	VBZ	be
compelled	VVN	compel
to	TO	to
appear	VV	appear
before	IN	before
you	PP	you
with	IN	with
this	DT	this
urgent	JJ	urgent
request	NN	request
for	IN	for
provisional	JJ	provisional
measures	NNS	measure
in	IN	in
circumstances	NNS	circumstance
where	WRB	where
the	DT	the
alarm	NN	alarm
sounded	VVD	sound
by	IN	by
the	DT	the
court	NN	court
on	IN	on
28	CD	@card@
March	NP	March
2024	CD	@card@
that	WDT	that
quote	VVP	quote
all	PDT	all
the	DT	the
IND	NP	Ind
indicators	NNS	indicator
of	IN	of
genocidal	JJ	genocidal
activities	NNS	activity
are	VBP	be
flashing	VVG	flash
red	JJ	red
Gaza	NP	Gaza
end	NN	end
quote	NN	quote
and	CC	and
in	IN	in
Rafa	NP	Rafa
in	IN	in
particular	JJ	particular
is	VBZ	be
sounding	VVG	sound
louder	RBR	louder
than	IN	than
ever	RB	ever
before	IN	before
this	DT	this
is	VBZ	be
because	IN	because
Israel	NP	Israel
has	VHZ	have
defied	VVN	defy
every	DT	every
single	JJ	single
provisional	JJ	provisional
measure	NN	measure
indicated	VVN	indicate
by	IN	by
this	DT	this
court	NN	court
in	IN	in
its	PP$	its
orders	NNS	order
of	IN	of
26	CD	@card@
January	NP	January
and	CC	and
28	NP	@card@
March	NP	March
and	CC	and
in	IN	in
its	PP$	its
decision	NN	decision
of	IN	of
16	CD	@card@
February	NP	February
as	IN	as
I	PP	I
stand	VVP	stand
stand	VV	stand
before	IN	before
you	PP	you
today	NN	today
Palestinians	NNS	Palestinian
in	IN	in
Gaza	NP	Gaza
are	VBP	be
not	RB	not
safe	JJ	safe
they	PP	they
are	VBP	be
not	RB	not
secure	JJ	secure
they	PP	they
are	VBP	be
still	RB	still
being	VBG	be
subjected	VVN	subject
to	TO	to
an	DT	an
ongoing	JJ	ongoing
and	CC	and
intensifying	JJ	intensifying
genocide	NN	genocide
at	IN	at
the	DT	the
hands	NNS	hand
of	IN	of
Israel	NP	Israel
their	PP$	their
future	NN	future
hangs	VVZ	hang
in	IN	in
the	DT	the
balance	NN	balance
Mr	NN	Mr
dupy	NN	dupy
explained	VVD	explain
in	IN	in
his	PP$	his
address	NN	address
the	DT	the
assault	NN	assault
unfolding	VVG	unfold
in	IN	in
Rafa	NP	Rafa
the	DT	the
last	JJ	last
area	NN	area
in	IN	in
Gaza	NP	Gaza
in	IN	in
which	WDT	which
Palestinian	JJ	Palestinian
life	NN	life
can	MD	can
meaningfully	RB	meaningfully
be	VB	be
sustained	VVN	sustain
The	DT	the
Assault	NN	assault
on	IN	on
Rafa	NP	Rafa
which	WDT	which
has	VHZ	have
triggered	VVN	trigger
this	DT	this
application	NN	application
is	VBZ	be
inextricably	RB	inextricably
linked	VVN	link
to	TO	to
the	DT	the
ongoing	JJ	ongoing
genocidal	JJ	genocidal
conduct	NN	conduct
being	VBG	be
committed	VVN	commit
across	IN	across
Gaza	NP	Gaza
Mr	NP	Mr
President	NP	President
I	PP	I
plac	VVP	plac
before	IN	before
the	DT	the
court	NN	court
again	RB	again
a	DT	a
map	NN	map
of	IN	of
Gaza	NP	Gaza
I	PP	I
remind	VVP	remind
the	DT	the
court	NN	court
that	IN/that	that
Gaza	NP	Gaza
is	VBZ	be
a	DT	a
narrow	JJ	narrow
strip	NN	strip
of	IN	of
land	NN	land
of	IN	of
approximately	RB	approximately
365	CD	@card@
Square	NP	Square
kilomet	NN	kilomet
it	PP	it
is	VBZ	be
just	RB	just
6	CD	@card@
km	NN	km
wide	JJ	wide
the	DT	the
length	NN	length
from	IN	from
top	NN	top
to	TO	to
bottom	NN	bottom
is	VBZ	be
just	RB	just
44	CD	@card@
kilm	NN	kilm
which	WDT	which
is	VBZ	be
about	RB	about
the	DT	the
distance	NN	distance
between	IN	between
this	DT	this
court	NN	court
and	CC	and
skipple	NN	skipple
airport	NN	airport
in	IN	in
South	JJ	South
African	JJ	African
terms	NNS	term
this	DT	this
is	VBZ	be
even	RB	even
less	JJR	less
than	IN	than
the	DT	the
distance	NN	distance
between	IN	between
Johannesburg	NP	Johannesburg
and	CC	and
Petoria	NP	Petoria
Rafa	NP	Rafa
lies	VVZ	lie
in	IN	in
the	DT	the
south	NN	south
of	IN	of
Gaza	NP	Gaza
with	IN	with
an	DT	an
area	NN	area
of	IN	of
approximately	RB	approximately
60	CD	@card@
square	JJ	square
kilometers	NNS	kilometer
this	DT	this
time	NN	time
last	JJ	last
year	NN	year
Rafa	NP	Rafa
was	VBD	be
home	RB	home
to	TO	to
around	RB	around
275,000	CD	@card@
Palestinians	NNS	Palestinian
as	IN	as
a	DT	a
result	NN	result
of	IN	of
Israel's	NP	Israel's
Onslaught	NN	onslaught
and	CC	and
its	PP$	its
evacuation	NN	evacuation
orders	NNS	order
covering	VVG	cover
more	JJR	more
than	IN	than
34	CD	@card@
of	IN	of
gaza's	NNS	gaza's
total	JJ	total
territory	NN	territory
1	CD	@card@
.	SENT	.
2	CD	@card@
million	CD	million
additional	JJ	additional
Palestinians	NNS	Palestinian
fled	VVN	flee
into	IN	into
Rafa	NP	Rafa
under	IN	under
order	NN	order
of	IN	of
Israel	NP	Israel
as	IN	as
a	DT	a
place	NN	place
of	IN	of
last	JJ	last
Refuge	NP	Refuge
now	RB	now
Israel	NP	Israel
has	VHZ	have
issued	VVN	issue
further	JJR	further
evacuation	NN	evacuation
orders	NNS	order
directing	VVG	direct
Palestinians	NNS	Palestinian
to	TO	to
leave	VV	leave
Rafa	NP	Rafa
in	IN	in
just	RB	just
the	DT	the
past	JJ	past
week	NN	week
600,000	CD	@card@
Palestinians	NNS	Palestinian
have	VHP	have
been	VBN	be
forced	VVN	force
to	TO	to
flee	VV	flee
from	IN	from
Rafa	NP	Rafa
but	CC	but
with	IN	with
nowhere	RB	nowhere
to	TO	to
go	VV	go
there	EX	there
is	VBZ	be
a	DT	a
total	JJ	total
collapse	NN	collapse
of	IN	of
infrastructure	NN	infrastructure
of	IN	of
Sanitation	NN	sanitation
of	IN	of
water	NN	water
of	IN	of
food	NN	food
supply	NN	supply
in	IN	in
short	RB	short
the	DT	the
conditions	NNS	condition
necessary	JJ	necessary
to	TO	to
sustain	VV	sustain
life	NN	life
for	IN	for
the	DT	the
2.3	CD	@card@
million	CD	million
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
the	DT	the
picture	NN	picture
on	IN	on
the	DT	the
screen	NN	screen
shows	VVZ	show
Palestinians	NPS	Palestinians
last	JJ	last
month	NN	month
starting	VVG	start
to	TO	to
return	VV	return
to	TO	to
their	PP$	their
homes	NNS	home
after	IN	after
Israel's	NP	Israel's
withdrawal	NN	withdrawal
of	IN	of
its	PP$	its
occupation	NN	occupation
of	IN	of
K	NP	K
yunes	NNS	yunes
as	IN	as
we	PP	we
can	MD	can
all	RB	all
see	VV	see
there	EX	there
is	VBZ	be
nothing	NN	nothing
left	VVN	leave
Israel's	NP	Israel's
most	RBS	most
recent	JJ	recent
actions	NNS	action
in	IN	in
Rafa	NP	Rafa
bring	VVP	bring
its	PP$	its
coordinated	VVN	coordinate
plan	NN	plan
aimed	VVN	aim
at	IN	at
the	DT	the
D	NP	D
destruction	NN	destruction
of	IN	of
the	DT	the
essential	JJ	essential
foundations	NNS	foundation
of	IN	of
Palestinian	JJ	Palestinian
life	NN	life
in	IN	in
Gaza	NP	Gaza
into	IN	into
horrifying	VVG	horrify
Focus	NP	Focus
we	PP	we
are	VBP	be
in	IN	in
the	DT	the
final	JJ	final
stages	NNS	stage
of	IN	of
that	DT	that
coordinated	VVN	coordinate
plan	NN	plan
where	WRB	where
the	DT	the
different	JJ	different
actions	NNS	action
of	IN	of
Israel	NP	Israel
to	TO	to
use	VV	use
Lenin's	NP	Lenin's
terminology	NN	terminology
the	DT	the
systematic	JJ	systematic
