<video_id>l6UlYAfkQlU</video_id>	JJ	<video_id>l6UlYAfkQlU</video_id>
turn	VV	turn
back	RB	back
to	TO	to
our	PP$	our
under	IN	under
Secretary	NP	Secretary
General	NP	General
please	VVP	please
yeah	RB	yeah
thank	VV	thank
you	PP	you
I'm	NN	I'm
looking	VVG	look
at	IN	at
a	DT	a
Sumer	NP	Sumer
actually	RB	actually
um	VVD	um
I	PP	I
was	VBD	be
in	IN	in
Egypt	NP	Egypt
um	NNS	um
the	DT	the
other	JJ	other
day	NN	day
and	CC	and
had	VHD	have
the	DT	the
privilege	NN	privilege
of	IN	of
meeting	VVG	meet
uh	UH	uh
senior	JJ	senior
Egyptian	JJ	Egyptian
officials	NNS	official
your	PP$	your
foreign	JJ	foreign
minister	NN	minister
Secretary	NP	Secretary
General	NP	General
has	VHZ	have
been	VBN	be
in	IN	in
touch	NN	touch
with	IN	with
President	NP	President
CCE	NP	CCE
and	CC	and
Egypt	NP	Egypt
has	VHZ	have
been	VBN	be
an	DT	an
extraordinarily	RB	extraordinarily
helpful	JJ	helpful
partner	VV	partner
uh	UH	uh
in	IN	in
under	IN	under
very	RB	very
very	RB	very
difficult	JJ	difficult
circumstances	NNS	circumstance
as	IN	as
we	PP	we
all	RB	all
know	VVP	know
in	IN	in
this	DT	this
in	IN	in
this	DT	this
moment	NN	moment
with	IN	with
the	DT	the
threat	NN	threat
of	IN	of
being	VBG	be
overwhelmed	VVN	overwhelm
by	IN	by
numbers	NNS	number
of	IN	of
people	NNS	people
trying	VVG	try
to	TO	to
get	VV	get
into	IN	into
Egypt	NP	Egypt
what	WP	what
what	WP	what
I	PP	I
want	VVP	want
to	TO	to
say	VV	say
about	IN	about
Egypt	NP	Egypt
also	RB	also
makes	VVZ	make
me	PP	me
think	VVP	think
about	RB	about
other	JJ	other
places	VVZ	place
I	PP	I
don't	NN	don't
think	VVP	think
Egypt	NP	Egypt
has	VHZ	have
refused	VVN	refuse
a	DT	a
single	JJ	single
visa	NN	visa
for	IN	for
people	NNS	people
coming	VVG	come
in	IN	in
like	JJ	like
visitors	NNS	visitor
like	VVP	like
that	IN/that	that
I	PP	I
think	VVP	think
that's	NNS	that's
almost	RB	almost
a	DT	a
unique	JJ	unique
record	NN	record
so	IN	so
Asama	NP	Asama
thank	VVP	thank
you	PP	you
for	IN	for
that	DT	that
it's	NNS	it's
very	RB	very
important	JJ	important
number	NN	number
two	CD	two
Egypt	NP	Egypt
h	NN	h
has	VHZ	have
indeed	RB	indeed
worked	VVN	work
very	RB	very
hard	JJ	hard
to	TO	to
craft	VV	craft
an	DT	an
agreement	NN	agreement
um	NN	um
with	IN	with
the	DT	the
uh	UH	uh
humanitarian	JJ	humanitarian
leadership	NN	leadership
that	IN/that	that
we	PP	we
have	VHP	have
on	IN	on
screen	NN	screen
here	RB	here
Lynn	NP	Lynn
and	CC	and
Tom	NP	Tom
and	CC	and
others	NNS	other
to	TO	to
have	VH	have
a	DT	a
presence	NN	presence
in	IN	in
Elish	NP	Elish
the	DT	the
airport	NN	airport
not	RB	not
far	RB	far
from	IN	from
Rafa	NP	Rafa
and	CC	and
then	RB	then
possibly	RB	possibly
moving	VVG	move
towards	IN	towards
Rafa	NP	Rafa
um	NNS	um
and	CC	and
I	PP	I
don't	VVD	don't
underestimate	VV	underestimate
the	DT	the
difficulty	NN	difficulty
of	IN	of
that	DT	that
decision	NN	decision
by	IN	by
the	DT	the
Egyptian	JJ	Egyptian
government	NN	government
um	NNS	um
but	CC	but
I	PP	I
don't	VVD	don't
underestimate	VV	underestimate
the	DT	the
importance	NN	importance
of	IN	of
it	PP	it
for	IN	for
our	PP$	our
functioning	VVG	function
operations	NNS	operation
so	RB	so
as	IN	as
some	DT	some
thank	VVP	thank
you	PP	you
for	IN	for
that	IN/that	that
as	RB	as
well	RB	well
and	CC	and
then	RB	then
thirdly	RB	thirdly
Egypt	NP	Egypt
through	IN	through
its	PP$	its
people	NNS	people
through	IN	through
its	PP$	its
red	JJ	red
cresant	NN	cresant
who	WP	who
had	VHD	have
the	DT	the
privilege	NN	privilege
to	TO	to
meet	VV	meet
the	DT	the
head	NN	head
of	IN	of
your	PP$	your
Egyptian	JJ	Egyptian
red	JJ	red
cresant	NN	cresant
along	IN	along
with	IN	with
the	DT	the
Dr	NP	Dr
Maran	NP	Maran
Dr	NP	Dr
Ramy	NP	Ramy
from	IN	from
the	DT	the
Egyptian	JJ	Egyptian
red	JJ	red
cresant	NN	cresant
Dr	NP	Dr
Marwan	NP	Marwan
from	IN	from
the	DT	the
Palestinian	JJ	Palestinian
red	JJ	red
cresant	NN	cresant
obviously	RB	obviously
heroic	JJ	heroic
figure	NN	figure
under	IN	under
these	DT	these
circumstances	NNS	circumstance
we	PP	we
met	VVD	meet
both	DT	both
of	IN	of
them	PP	them
in	IN	in
Cairo	NP	Cairo
the	DT	the
other	JJ	other
day	NN	day
and	CC	and
you	PP	you
know	VVP	know
one	PP	one
of	IN	of
the	DT	the
good	JJ	good
things	NNS	thing
one	CD	one
of	IN	of
the	DT	the
very	RB	very
few	JJ	few
good	JJ	good
things	NNS	thing
about	IN	about
humanitarian	JJ	humanitarian
crisis	NN	crisis
is	VBZ	be
that	IN/that	that
you	PP	you
discover	VVP	discover
where	WRB	where
you	PP	you
in	IN	in
a	DT	a
place	NN	place
you've	NN	you've
never	RB	never
been	VBN	be
before	IN	before
people	NNS	people
who	WP	who
share	VVP	share
your	PP$	your
values	NNS	value
as	IN	as
they	PP	they
do	VVP	do
ours	PP	ours
so	IN	so
Asama	NP	Asama
we	PP	we
thank	VVP	thank
your	PP$	your
government	NN	government
we	PP	we
rely	VVP	rely
we	PP	we
rely	VVP	rely
on	IN	on
you	PP	you
of	IN	of
course	NN	course
as	IN	as
a	DT	a
partner	NN	partner
you're	NN	you're
fully	RB	fully
involved	VVN	involve
in	IN	in
these	DT	these
negotiations	NNS	negotiation
and	CC	and
you've	NN	you've
always	RB	always
been	VBN	be
very	RB	very
very	RB	very
helpful	JJ	helpful
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
thank	VV	thank
you	PP	you
and	CC	and
now	RB	now
I'd	NNS	I'd
like	VVP	like
to	TO	to
open	VV	open
the	DT	the
floor	NN	floor
to	TO	to
interventions	NNS	intervention
and	CC	and
remind	VV	remind
you	PP	you
to	TO	to
unmute	VV	unmute
your	PP$	your
mic	NN	mic
when	WRB	when
it	PP	it
is	VBZ	be
your	PP$	your
turn	NN	turn
to	TO	to
speak	VV	speak
and	CC	and
also	RB	also
please	RB	please
keep	VV	keep
your	PP$	your
interventions	NNS	intervention
to	TO	to
two	CD	two
minutes	NNS	minute
we	PP	we
are	VBP	be
well	RB	well
over	IN	over
time	NN	time
at	IN	at
the	DT	the
moment	NN	moment
so	RB	so
please	RB	please
do	VVP	do
keep	VV	keep
your	PP$	your
interventions	NNS	intervention
to	TO	to
two	CD	two
minutes	NNS	minute
and	CC	and
I	PP	I
would	MD	would
like	VV	like
to	TO	to
First	RB	first
offer	VV	offer
the	DT	the
floor	NN	floor
to	TO	to
representative	NN	representative
from	IN	from
Saudi	NP	Saudi
Arabia	NP	Arabia
followed	VVD	follow
by	IN	by
Qatar	NP	Qatar
and	CC	and
Egypt	NP	Egypt
so	IN	so
the	DT	the
floor	NN	floor
is	VBZ	be
yours	PP	yours
representative	JJ	representative
from	IN	from
Saudi	NP	Saudi
Arabia	NP	Arabia
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
I	PP	I
will	MD	will
be	VB	be
speaking	VVG	speak
in	IN	in
Arabic	NP	Arabic
at	IN	at
the	DT	the
outset	NN	outset
we	PP	we
would	MD	would
like	VV	like
to	TO	to
thank	VV	thank
the	DT	the
briefers	NNS	briefers
for	IN	for
their	PP$	their
briefings	NNS	briefing
we	PP	we
express	VVP	express
our	PP$	our
concern	NN	concern
regarding	VVG	regard
the	DT	the
developments	NNS	development
in	IN	in
the	DT	the
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
we	PP	we
condemn	VVP	condemn
in	IN	in
the	DT	the
strongest	JJS	strong
terms	NNS	term
and	CC	and
we	PP	we
reject	VVP	reject
any	DT	any
targeting	VVG	target
of	IN	of
civilians	NNS	civilian
any	DT	any
violations	NNS	violation
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
including	VVG	include
the	DT	the
targeting	VVG	target
of	IN	of
infrastructure	NN	infrastructure
and	CC	and
civilian	JJ	civilian
objects	NNS	object
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
and	CC	and
a	DT	a
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
in	IN	in
Gaza	NP	Gaza
and	CC	and
an	DT	an
end	NN	end
to	TO	to
the	DT	the
illegal	JJ	illegal
blockade	NN	blockade
and	CC	and
we	PP	we
demand	VVP	demand
providing	VVG	provide
humanitarian	JJ	humanitarian
assistance	NN	assistance
and	CC	and
basic	JJ	basic
needs	NNS	need
to	TO	to
provide	VV	provide
electricity	NN	electricity
once	RB	once
again	RB	again
and	CC	and
to	TO	to
allow	VV	allow
for	IN	for
the	DT	the
delivery	NN	delivery
of	IN	of
fuel	NN	fuel
medicine	NN	medicine
and	CC	and
food	NN	food
to	TO	to
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
not	RB	not
only	RB	only
are	VBP	be
we	PP	we
saddened	VVN	sadden
by	IN	by
the	DT	the
death	NN	death
of	IN	of
civilians	NNS	civilian
there	RB	there
Ang	NP	Ang
and	CC	and
disappointed	VVN	disappoint
because	IN	because
the	DT	the
International	NP	International
Community	NP	Community
cannot	MD	can
even	RB	even
assist	VV	assist
with	IN	with
medicine	NN	medicine
and	CC	and
water	NN	water
because	IN	because
the	DT	the
International	NP	International
Community	NP	Community
has	VHZ	have
been	VBN	be
unable	JJ	unable
to	TO	to
put	VV	put
an	DT	an
end	NN	end
to	TO	to
further	JJR	further
killing	NN	killing
and	CC	and
displacement	NN	displacement
even	RB	even
those	DT	those
living	VVG	live
and	CC	and
seeking	VVG	seek
shelter	NN	shelter
within	IN	within
the	DT	the
United	NP	United
Nations	NP	Nations
we	PP	we
have	VHP	have
launched	VVN	launch
a	DT	a
campaign	NN	campaign
for	IN	for
the	DT	the
Rel	NN	Rel
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
in	IN	in
two	CD	two
days	NNS	day
were	VBD	be
able	JJ	able
to	TO	to
Saudi	NP	Saudi
the	DT	the
role	NN	role
of	IN	of
the	DT	the
United	NP	United
Nations	NPS	Nations
OFA	NP	Ofa
is	VBZ	be
vital	JJ	vital
to	TO	to
guarantee	VV	guarantee
a	DT	a
safe	JJ	safe
space	NN	space
for	IN	for
humanitarian	JJ	humanitarian
work	NN	work
including	VVG	include
through	IN	through
humanitarian	JJ	humanitarian
corridors	NNS	corridor
we	PP	we
stress	VVP	stress
the	DT	the
need	NN	need
to	TO	to
respect	VV	respect
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
and	CC	and
international	JJ	international
human	JJ	human
rights	NNS	right
law	NN	law
I	PP	I
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
very	RB	very
much	JJ	much
I'd	NN	I'd
like	IN	like
to	TO	to
now	RB	now
offer	VV	offer
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
Qatar	NP	Qatar
thank	VVP	thank
you	PP	you
so	RB	so
much	JJ	much
uh	UH	uh
I	PP	I
would	MD	would
like	VV	like
to	TO	to
as	RB	as
well	RB	well
thank	VV	thank
under	IN	under
Secretary	NP	Secretary
General	NP	General
Martin	NP	Martin
griffi	NNS	griffi
for	IN	for
convening	VVG	convene
this	DT	this
important	JJ	important
briefing	NN	briefing
and	CC	and
I	PP	I
would	MD	would
like	VV	like
to	TO	to
thank	VV	thank
uh	UH	uh
both	CC	both
Lynn	NP	Lynn
Hasting	NP	Hasting
and	CC	and
uh	UH	uh
Thomas	NP	Thomas
White	NP	White
for	IN	for
their	PP$	their
detailed	JJ	detailed
and	CC	and
comprehensive	JJ	comprehensive
breathing	NN	breathing
about	IN	about
the	DT	the
uh	UH	uh
catastrophic	JJ	catastrophic
situation	NN	situation
in	IN	in
the	DT	the
Gaza	NP	Gaza
St	NP	St
let	VVD	let
me	PP	me
Begin	NP	Begin
by	IN	by
stating	VVG	state
that	DT	that
qara	NN	qara
is	VBZ	be
extremely	RB	extremely
concerned	VVN	concern
about	IN	about
the	DT	the
cast	VVN	cast
catastrophic	JJ	catastrophic
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
its	PP$	its
vast	JJ	vast
consequences	NNS	consequence
for	IN	for
the	DT	the
civilian	JJ	civilian
population	NN	population
which	WDT	which
which	WDT	which
is	VBZ	be
largely	RB	largely
comprised	VVN	comprise
of	IN	of
children	NNS	child
and	CC	and
women	NNS	woman
this	DT	this
underlines	VVZ	underline
the	DT	the
need	NN	need
for	IN	for
the	DT	the
full	JJ	full
immediate	JJ	immediate
safe	JJ	safe
unhindered	JJ	unhindered
and	CC	and
sustained	JJ	sustained
humanitarian	JJ	humanitarian
access	NN	access
which	WDT	which
is	VBZ	be
also	RB	also
called	VVN	call
for	IN	for
by	IN	by
the	DT	the
general	JJ	general
assembly	NN	assembly
resolution	NN	resolution
that	WDT	that
was	VBD	be
adopted	VVN	adopt
during	IN	during
the	DT	the
emergency	NN	emergency
special	JJ	special
session	NN	session
last	JJ	last
Last	JJ	last
Friday	NP	Friday
we	PP	we
have	VHP	have
called	VVN	call
for	IN	for
the	DT	the
immediate	JJ	immediate
provision	NN	provision
of	IN	of
essential	JJ	essential
goods	NNS	good
and	CC	and
services	NNS	service
to	TO	to
the	DT	the
population	NN	population
including	VVG	include
water	NN	water
food	NN	food
medical	JJ	medical
supplies	NNS	supply
Fuel	NN	fuel
and	CC	and
electricity	NN	electricity
we	PP	we
stressed	VVD	stress
the	DT	the
imperative	JJ	imperative
um	NNS	um
the	DT	the
imperative	NN	imperative
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
of	IN	of
ensuring	VVG	ensure
that	IN/that	that
civilians	NNS	civilian
are	VBP	be
not	RB	not
deprived	VVN	deprive
of	IN	of
goods	NNS	good
and	CC	and
services	NNS	service
indispensable	JJ	indispensable
to	TO	to
their	PP$	their
survival	NN	survival
the	DT	the
state	NN	state
of	IN	of
qar	NN	qar
of	IN	of
course	NN	course
strongly	RB	strongly
condemns	VVZ	condemn
uh	UH	uh
the	DT	the
Israeli	JJ	Israeli
attacks	NNS	attack
targeting	VVG	target
innocent	JJ	innocent
civilians	NNS	civilian
and	CC	and
civilan	NN	civilan
objects	NNS	object
tragically	RB	tragically
thousands	NNS	thousand
of	IN	of
children	NNS	child
have	VHP	have
been	VBN	be
accounted	VVN	account
for	IN	for
either	RB	either
killed	VVN	kill
or	CC	or
missing	VVG	miss
buried	VVN	bury
under	IN	under
the	DT	the
rebel	JJ	rebel
qar	NN	qar
has	VHZ	have
consistently	RB	consistently
called	VVN	call
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
the	DT	the
escalation	NN	escalation
of	IN	of
hostility	NN	hostility
the	DT	the
exercise	NN	exercise
of	IN	of
Atmos	NP	Atmos
restrain	VV	restrain
and	CC	and
the	DT	the
protection	NN	protection
of	IN	of
civilians	NNS	civilian
to	TO	to
prevent	VV	prevent
a	DT	a
wider	JJR	wide
cycle	NN	cycle
of	IN	of
violence	NN	violence
as	RB	as
per	IN	per
of	IN	of
our	PP$	our
humanitarian	JJ	humanitarian
efforts	NNS	effort
Qatar	NP	Qatar
recently	RB	recently
dispatched	VVD	dispatch
three	CD	three
planes	NNS	plane
carrying	VVG	carry
food	NN	food
and	CC	and
medical	JJ	medical
supplies	NNS	supply
to	TO	to
date	NN	date
qatar's	NNS	qatar's
assistance	NN	assistance
has	VHZ	have
reached	VVN	reach
a	DT	a
total	NN	total
of	IN	of
124	CD	@card@
tons	NNS	ton
a	DT	a
Lifeline	NN	lifeline
for	IN	for
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
facing	VVG	face
these	DT	these
challenges	NNS	challenge
and	CC	and
devastating	JJ	devastating
humanitarian	JJ	humanitarian
catastrophe	NN	catastrophe
we	PP	we
are	VBP	be
committed	VVN	commit
also	RB	also
to	TO	to
support	VV	support
the	DT	the
cor	NN	cor
funding	NN	funding
of	IN	of
of	IN	of
$18	JJ	$18
million	CD	million
for	IN	for
the	DT	the
years	NNS	year
2023	CD	@card@
and	CC	and
2024	CD	@card@
and	CC	and
ready	JJ	ready
to	TO	to
address	VV	address
the	DT	the
emergency	NN	emergency
calls	VVZ	call
as	RB	as
well	RB	well
qara	NP	qara
de	NP	de
Crescent	NP	Crescent
Society	NP	Society
allocated	VVD	allocate
$1	JJ	$1
million	CD	million
from	IN	from
its	PP$	its
Disaster	NN	disaster
Response	NP	Response
fund	NN	fund
for	IN	for
an	DT	an
immediate	JJ	immediate
emergency	NN	emergency
intervention	NN	intervention
plans	NNS	plan
aimed	VVN	aim
at	IN	at
providing	VVG	provide
critical	JJ	critical
needs	NNS	need
of	IN	of
medicine	NN	medicine
medical	JJ	medical
supplies	NNS	supply
and	CC	and
ambulance	NN	ambulance
vehicles	NNS	vehicle
um	VVD	um
I	PP	I
would	MD	would
like	VV	like
to	TO	to
also	RB	also
acknowledge	VV	acknowledge
of	IN	of
course	NN	course
that	IN/that	that
qar	NN	qar
remains	VVZ	remain
steadfast	JJ	steadfast
in	IN	in
its	PP$	its
commitment	NN	commitment
to	TO	to
to	TO	to
alleviate	VV	alleviate
the	DT	the
suffering	NN	suffering
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
and	CC	and
addressing	VVG	address
their	PP$	their
urgent	JJ	urgent
humanitarian	JJ	humanitarian
needs	NNS	need
we	PP	we
call	VVP	call
on	IN	on
the	DT	the
UN	NP	UN
Security	NP	Security
Council	NP	Council
to	TO	to
take	VV	take
up	RP	up
its	PP$	its
responsibility	NN	responsibility
to	TO	to
reach	VV	reach
an	DT	an
agreement	NN	agreement
on	IN	on
a	DT	a
security	NN	security
Council	NN	council
resolution	NN	resolution
that	WDT	that
calls	VVZ	call
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
and	CC	and
an	DT	an
immediate	JJ	immediate
ENT	NN	Ent
of	IN	of
humanitarian	JJ	humanitarian
assistance	NN	assistance
and	CC	and
to	TO	to
as	RB	as
well	VV	well
uh	UH	uh
uh	UH	uh
put	VV	put
an	DT	an
end	NN	end
for	IN	for
the	DT	the
targeting	VVG	target
of	IN	of
innocent	JJ	innocent
civilians	NNS	civilian
in	IN	in
the	DT	the
GP	NN	GP
and	CC	and
I	PP	I
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
now	RB	now
I'd	JJ	I'd
like	IN	like
to	TO	to
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
from	IN	from
Egypt	NP	Egypt
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
distinguished	JJ	distinguished
moderator	NN	moderator
us	PP	us
Martin	NP	Martin
Our	PP$	our
Heroes	NNS	hero
on	IN	on
the	DT	the
ground	NN	ground
Thomas	NP	Thomas
Lynn	NP	Lynn
and	CC	and
everyone	NN	everyone
who's	NNS	who's
operating	VVG	operate
to	TO	to
save	VV	save
the	DT	the
Palestinian	NN	Palestinian
in	IN	in
innocent	JJ	innocent
lives	NNS	life
in	IN	in
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
that	DT	that
crazy	JJ	crazy
war	NN	war
that	WDT	that
is	VBZ	be
ongoing	JJ	ongoing
you	PP	you
are	VBP	be
kind	RB	kind
enough	JJ	enough
to	TO	to
thank	VV	thank
Egypt	NP	Egypt
Martin	NP	Martin
but	CC	but
it	PP	it
is	VBZ	be
it's	NN	it's
a	DT	a
Call	NN	call
of	IN	of
Duty	NP	Duty
Egyptians	NNS	Egyptian
were	VBD	be
doing	VVG	do
what	WP	what
we	PP	we
we	PP	we
should	MD	should
do	VV	do
and	CC	and
what	WP	what
any	DT	any
country	NN	country
hereid	NN	hereid
present	NN	present
would	MD	would
have	VH	have
done	VVN	do
very	RB	very
proud	JJ	proud
of	IN	of
of	IN	of
fulfilling	VVG	fulfill
our	PP$	our
duty	NN	duty
but	CC	but
it's	NN	it's
it's	NNS	it's
it's	NNS	it's
high	JJ	high
time	NN	time
for	IN	for
me	PP	me
to	TO	to
thank	VV	thank
you	PP	you
personally	RB	personally
because	IN	because
I	PP	I
knew	VVD	know
what	WP	what
you	PP	you
were	VBD	be
doing	VVG	do
to	TO	to
to	IN	to
to	TO	to
uh	UH	uh
uh	UH	uh
make	VV	make
difference	NN	difference
on	IN	on
the	DT	the
ground	NN	ground
and	CC	and
so	RB	so
on	IN	on
to	TO	to
thank	VV	thank
the	DT	the
SG	NP	SG
himself	PP	himself
he	PP	he
has	VHZ	have
been	VBN	be
there	RB	there
in	IN	in
Rafa	NP	Rafa
Crossing	VVG	cross
for	IN	for
saying	VVG	say
and	CC	and
doing	VVG	do
what	WP	what
needs	VVZ	need
to	TO	to
to	TO	to
be	VB	be
done	VVN	do
and	CC	and
you're	NN	you're
very	RB	very
right	JJ	right
Martin	NP	Martin
it's	NNS	it's
it's	NNS	it's
it's	NNS	it's
it's	NNS	it's
those	DT	those
difficult	JJ	difficult
moments	NNS	moment
show	VVP	show
The	DT	the
Real	JJ	real
uh	UH	uh
uh	UH	uh
uh	UH	uh
uh	UH	uh
values	NNS	value
that	IN/that	that
we	PP	we
all	DT	all
share	NN	share
for	IN	for
for	IN	for
the	DT	the
value	NN	value
of	IN	of
a	DT	a
human	JJ	human
spirit	NN	spirit
and	CC	and
and	CC	and
so	RB	so
on	IN	on
for	IN	for
Our	PP$	our
Heroes	NNS	hero
on	IN	on
the	DT	the
ground	NN	ground
putting	VVG	put
the	DT	the
UN	NP	UN
flag	NN	flag
up	IN	up
you	PP	you
should	MD	should
be	VB	be
very	RB	very
proud	JJ	proud
We	PP	we
we	PP	we
totally	RB	totally
recognize	VV	recognize
and	CC	and
respect	VV	respect
your	PP$	your
great	JJ	great
role	NN	role
and	CC	and
I	PP	I
couldn't	NN	couldn't
agree	VVP	agree
more	JJR	more
with	IN	with
you	PP	you
uh	UH	uh
uh	UH	uh
Martin	NP	Martin
on	IN	on
the	DT	the
need	NN	need
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
humanitarian	JJ	humanitarian
ceasefire	NN	ceasefire
immediate	JJ	immediate
immediate	JJ	immediate
this	DT	this
is	VBZ	be
what	WP	what
we	PP	we
were	VBD	be
saying	VVG	say
last	JJ	last
Friday	NP	Friday
when	WRB	when
we	PP	we
voted	VVD	vote
in	IN	in
the	DT	the
in	IN	in
the	DT	the
the	DT	the
ga	NN	ga
and	CC	and
and	CC	and
for	IN	for
those	DT	those
who	WP	who
have	VHP	have
voted	VVN	vote
no	RB	no
or	CC	or
whatever	WDT	whatever
you	PP	you
you're	VVP	you're
listening	VVG	listen
to	TO	to
the	DT	the
people	NNS	people
on	IN	on
the	DT	the
ground	NN	ground
look	NN	look
at	IN	at
the	DT	the
tolls	NNS	toll
and	CC	and
then	RB	then
you	PP	you
would	MD	would
get	VV	get
to	TO	to
to	TO	to
realize	VV	realize
for	IN	for
us	PP	us
as	IN	as
Egyptians	NNS	Egyptian
we're	NN	we're
we're	NN	we're
we're	NN	we're
working	VVG	work
on	IN	on
the	DT	the
modalities	NNS	modality
to	TO	to
facilitate	VV	facilitate
uh	UH	uh
the	DT	the
lifting	NN	lifting
the	DT	the
suffering	NN	suffering
of	IN	of
the	DT	the
people	NNS	people
to	TO	to
allow	VV	allow
uh	UH	uh
the	DT	the
the	DT	the
uniform	JJ	uniform
flow	NN	flow
last	JJ	last
night	NN	night
we	PP	we
have	VHP	have
had	VHD	have
102	CD	@card@
uh	UH	uh
uh	UH	uh
trucks	NNS	truck
so	RB	so
so	RB	so
hopefully	RB	hopefully
we'll	JJ	we'll
maintain	VVP	maintain
that	IN/that	that
R	NN	R
fuel	NN	fuel
continues	VVZ	continue
to	TO	to
be	VB	be
a	DT	a
problem	NN	problem
water	NN	water
as	IN	as
I	PP	I
understand	VVP	understand
continues	VVZ	continue
to	TO	to
be	VB	be
a	DT	a
problem	NN	problem
and	CC	and
of	IN	of
of	IN	of
course	NN	course
we	PP	we
we	PP	we
need	VVP	need
everyone	NN	everyone
to	TO	to
who	WP	who
who	WP	who
had	VHD	have
the	DT	the
resources	NNS	resource
to	TO	to
help	VV	help
mobilizing	VVG	mobilize
sufficient	JJ	sufficient
resources	NNS	resource
for	IN	for
unua	NN	unua
and	CC	and
for	IN	for
for	IN	for
o	NN	o
and	CC	and
for	IN	for
all	PDT	all
the	DT	the
UN	NP	UN
agencies	NNS	agency
operating	VVG	operate
on	IN	on
the	DT	the
ground	JJ	ground
uh	UH	uh
uh	UH	uh
those	DT	those
who	WP	who
had	VHD	have
the	DT	the
political	JJ	political
weight	NN	weight
to	TO	to
to	TO	to
persuade	VV	persuade
those	DT	those
who	WP	who
who	WP	who
are	VBP	be
who	WP	who
negate	VVP	negate
up	RP	up
till	IN	till
the	DT	the
moment	NN	moment
to	TO	to
agree	VV	agree
on	IN	on
a	DT	a
ceasefire	NN	ceasefire
to	TO	to
to	TO	to
do	VV	do
such	JJ	such
thing	NN	thing
other	JJ	other
than	IN	than
that	WDT	that
you	PP	you
see	VVP	see
it's	NNS	it's
it's	NNS	it's
shameful	JJ	shameful
so	IN	so
we	PP	we
need	VVP	need
to	TO	to
keep	VV	keep
mobilizing	VVG	mobilize
what	WP	what
I	PP	I
would	MD	would
qualif	NN	qualif
as	IN	as
the	DT	the
global	JJ	global
public	JJ	public
opinion	NN	opinion
to	TO	to
to	TO	to
stop	VV	stop
the	DT	the
war	NN	war
invest	VV	invest
in	IN	in
peace	NN	peace
save	IN	save
lives	NNS	life
as	IN	as
we	PP	we
are	VBP	be
seeing	VVG	see
the	DT	the
the	DT	the
the	DT	the
the	DT	the
toll	NN	toll
arises	VVZ	arise
in	IN	in
of	IN	of
the	DT	the
victims	NNS	victim
in	IN	in
in	IN	in
Gaz	NP	Gaz
this	DT	this
is	VBZ	be
what	WP	what
I	PP	I
wanted	VVD	want
to	TO	to
say	VV	say
in	IN	in
brief	NN	brief
thank	VVP	thank
you	PP	you
very	RB	very
much	JJ	much
