<video_id>OOwIfWVdw-8</video_id>	NP	<video_id>OOwIfWVdw-8</video_id>
China	NP	China
strongly	RB	strongly
condemns	VVZ	condemn
this	DT	this
attack	NN	attack
civilians	NNS	civilian
and	CC	and
civilian	JJ	civilian
infrastructure	NN	infrastructure
must	MD	must
not	RB	not
be	VB	be
the	DT	the
target	NN	target
of	IN	of
mil	NN	mil
operations	NNS	operation
this	DT	this
is	VBZ	be
a	DT	a
red	JJ	red
line	NN	line
under	IN	under
the	DT	the
international	JJ	international
humanarian	JJ	humanarian
law	NN	law
attacking	VVG	attack
in	IN	in
broad	JJ	broad
daylight	NN	daylight
a	DT	a
school	NN	school
where	WRB	where
a	DT	a
large	JJ	large
number	NN	number
of	IN	of
siblings	NNS	sibling
are	VBP	be
seeking	VVG	seek
shelter	NN	shelter
again	RB	again
and	CC	and
again	RB	again
is	VBZ	be
a	DT	a
heinous	JJ	heinous
act	NN	act
the	DT	the
month	NN	month
millions	NNS	million
of	IN	of
people	NNS	people
in	IN	in
Gaza	NP	Gaza
and	CC	and
have	VHP	have
SE	FW	se
their	PP$	their
home	NN	home
destroyed	VVD	destroy
their	PP$	their
loved	VVN	love
ones	NNS	one
separated	VVD	separate
they	PP	they
been	VBN	be
forced	VVN	force
to	TO	to
move	VV	move
from	IN	from
place	NN	place
to	TO	to
place	VV	place
in	IN	in
search	NN	search
of	IN	of
a	DT	a
corner	NN	corner
of	IN	of
Peace	NN	peace
only	RB	only
to	TO	to
be	VB	be
M	NN	M
with	IN	with
indiscriminate	JJ	indiscriminate
bombardment	NN	bombardment
and	CC	and
death	NN	death
that	WDT	that
could	MD	could
Beall	NP	Beall
them	PP	them
at	IN	at
any	DT	any
moment	NN	moment
as	IN	as
we	PP	we
speak	VVP	speak
nowhere	RB	nowhere
is	VBZ	be
safe	JJ	safe
in	IN	in
Gaza	NP	Gaza
in	IN	in
a	DT	a
place	NN	place
was	VBD	be
declared	VVN	declare
a	DT	a
soall	NN	soall
safe	JJ	safe
Zone	NP	Zone
by	IN	by
Israel	NP	Israel
the	DT	the
people	NNS	people
there	EX	there
have	VHP	have
been	VBN	be
forced	VVN	force
to	TO	to
flee	VV	flee
in	IN	in
the	DT	the
face	NN	face
of	IN	of
newborn	NN	newborn
the	DT	the
desate	NN	desate
people	NNS	people
OFA	NP	Ofa
want	VVP	want
to	TO	to
know	VV	know
where	WRB	where
is	VBZ	be
the	DT	the
end	NN	end
of	IN	of
the	DT	the
war	NN	war
and	CC	and
where	WRB	where
is	VBZ	be
the	DT	the
Hope	NP	Hope
for	IN	for
survival	NN	survival
an	DT	an
immediate	JJ	immediate
un	NN	un
ceasefire	NN	ceasefire
is	VBZ	be
what	WP	what
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
year	NN	year
for	IN	for
it	PP	it
is	VBZ	be
also	RB	also
the	DT	the
overwhelming	JJ	overwhelming
consensus	NN	consensus
of	IN	of
the	DT	the
interal	JJ	interal
Community	NP	Community
two	CD	two
months	NNS	month
ago	RB	ago
when	WRB	when
pushing	VVG	push
for	IN	for
the	DT	the
security	NN	security
Council	NP	Council
2735	CD	@card@
the	DT	the
US	NP	US
claimed	VVD	claim
that	IN/that	that
Israel	NP	Israel
had	VHD	have
accepted	VVN	accept
a	DT	a
ceasefire	NN	ceasefire
agreement	NN	agreement
but	CC	but
the	DT	the
reality	NN	reality
is	VBZ	be
quite	RB	quite
the	DT	the
opposite	NN	opposite
instead	RB	instead
of	IN	of
credible	JJ	credible
signs	NNS	sign
of	IN	of
Israel's	NP	Israel's
commitment	NN	commitment
to	TO	to
a	DT	a
ceasefire	NN	ceasefire
what	WP	what
we	PP	we
see	VVP	see
is	VBZ	be
ever	RB	ever
expending	VVG	expend
military	JJ	military
operations	NNS	operation
and	CC	and
adverising	VVG	adverising
civilian	JJ	civilian
casualties	NNS	casualty
the	DT	the
us	PP	us
as	IN	as
the	DT	the
largest	JJS	large
supplier	NN	supplier
of	IN	of
weapons	NNS	weapon
has	VHZ	have
enough	JJ	enough
influence	NN	influence
over	IN	over
Israel	NP	Israel
we	PP	we
hope	VVP	hope
that	IN/that	that
the	DT	the
US	NP	US
will	MD	will
take	VV	take
a	DT	a
sincere	JJ	sincere
and	CC	and
responsible	JJ	responsible
actions	NNS	action
to	TO	to
push	VV	push
Israel	NP	Israel
to	TO	to
stop	VV	stop
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
Gaza	NP	Gaza
as	RB	as
soon	RB	soon
as	IN	as
possible	JJ	possible
and	CC	and
to	TO	to
stop	VV	stop
slaughtering	VVG	slaughter
civilians	NNS	civilian
president	NN	president
the	DT	the
humanitarian	JJ	humanitarian
disaster	NN	disaster
in	IN	in
aaza	NN	aaza
has	VHZ	have
continued	VVN	continue
to	TO	to
worsen	VV	worsen
hunger	NN	hunger
and	CC	and
disease	NN	disease
are	VBP	be
spreading	VVG	spread
recently	RB	recently
a	DT	a
high	JJ	high
ranking	NN	ranking
is	VBZ	be
politician	NN	politician
described	VVD	describe
it	PP	it
as	IN	as
just	RB	just
unmoral	JJ	unmoral
to	TO	to
Star	NP	Star
2	CD	@card@
million	CD	million
people	NNS	people
in	IN	in
Gaza	NP	Gaza
suching	NN	suching
remarks	NNS	remark
are	VBP	be
totally	RB	totally
unacceptable	JJ	unacceptable
hunger	NN	hunger
must	MD	must
not	RB	not
be	VB	be
weaponized	VVN	weaponized
humanitarian	JJ	humanitarian
issues	NNS	issue
must	MD	must
not	RB	not
be	VB	be
politicized	VVN	politicize
civilian	JJ	civilian
lives	NNS	life
must	MD	must
not	RB	not
be	VB	be
trivialized	VVN	trivialize
as	IN	as
sparking	VVG	spark
chips	NNS	chip
China	NP	China
urges	VVZ	urge
Israel	NP	Israel
to	TO	to
fulfill	VV	fulfill
its	PP$	its
I	CD	@card@
obligations	NNS	obligation
by	IN	by
opening	VVG	open
all	DT	all
border	NN	border
crossings	NNS	crossing
and	CC	and
guaranteeing	VVG	guarantee
rapid	JJ	rapid
and	CC	and
safe	JJ	safe
access	NN	access
for	IN	for
humanitarian	JJ	humanitarian
supplies	NNS	supply
at	IN	at
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
is	VBZ	be
conducting	VVG	conduct
a	DT	a
polio	NN	polio
vaccination	NN	vaccination
program	NN	program
for	IN	for
children	NNS	child
in	IN	in
Gaza	NP	Gaza
which	WDT	which
is	VBZ	be
crucial	JJ	crucial
to	TO	to
stemming	VVG	stem
the	DT	the
thread	NN	thread
of	IN	of
infectious	JJ	infectious
diseases	NNS	disease
and	CC	and
protecting	VVG	protect
Children's	NP	Children's
Health	NP	Health
Israel	NP	Israel
is	VBZ	be
obliged	VVN	oblige
to	TO	to
protect	VV	protect
the	DT	the
safety	NN	safety
and	CC	and
freedom	NN	freedom
of	IN	of
movement	NN	movement
of	IN	of
the	DT	the
medical	JJ	medical
workers	NNS	worker
involved	VVD	involve
the	DT	the
increased	VVN	increase
volatility	NN	volatility
of	IN	of
the	DT	the
situation	NN	situation
in	IN	in
West	NP	West
Bank	NP	Bank
is	VBZ	be
worrisome	JJ	worrisome
we	PP	we
are	VBP	be
greatly	RB	greatly
concerned	VVN	concern
about	IN	about
the	DT	the
incidence	NN	incidence
of	IN	of
sexual	JJ	sexual
AB	NP	AB
by	IN	by
Israeli	JJ	Israeli
soldiers	NNS	soldier
against	IN	against
paltin	NP	paltin
DET	NP	DET
needs	VVZ	need
we	PP	we
call	VV	call
for	IN	for
investigations	NNS	investigation
and	CC	and
accountability	NN	accountability
China	NP	China
urges	VVZ	urge
Israel	NP	Israel
to	TO	to
immediately	RB	immediately
seize	VV	seize
all	DT	all
settlement	NN	settlement
activities	NNS	activity
effectively	RB	effectively
curb	VV	curb
the	DT	the
intensifying	JJ	intensifying
settler	NN	settler
violence	NN	violence
and	CC	and
stop	VV	stop
eroding	VVG	erode
the	DT	the
basis	NN	basis
of	IN	of
the	DT	the
two-state	NN	two-state
solution	NN	solution
we	PP	we
reiterate	VVP	reiterate
that	IN/that	that
the	DT	the
two-state	NN	two-state
solution	NN	solution
is	VBZ	be
the	DT	the
only	RB	only
viable	JJ	viable
way	NN	way
to	TO	to
resolve	VV	resolve
the	DT	the
palestin	NP	palestin
Israel	NP	Israel
issue	NN	issue
China	NP	China
supports	VVZ	support
the	DT	the
establishment	NN	establishment
of	IN	of
independent	JJ	independent
state	NN	state
and	CC	and
other	JJ	other
case	NN	case
of	IN	of
a	DT	a
larger	JJR	large
more	RBR	more
authoritative	JJ	authoritative
and	CC	and
more	RBR	more
effective	JJ	effective
International	NP	International
Peace	NP	Peace
conference	NN	conference
president	NN	president
they	PP	they
Fallout	NN	fallout
of	IN	of
the	DT	the
Gaza	NP	Gaza
conflict	NN	conflict
is	VBZ	be
spreading	VVG	spread
ever	RB	ever
faster	RBR	faster
the	DT	the
situation	NN	situation
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
is	VBZ	be
Hing	NP	Hing
in	IN	in
the	DT	the
balance	NN	balance
nevertheless	RB	nevertheless
irresponsible	JJ	irresponsible
provocation	NN	provocation
and	CC	and
adventurism	NN	adventurism
continue	VVP	continue
unabated	JJ	unabated
we	PP	we
are	VBP	be
deeply	RB	deeply
worried	VVN	worry
about	IN	about
this	DT	this
China	NP	China
reiterates	VVZ	reiterate
that	IN/that	that
it	PP	it
ke	VVZ	ke
to	TO	to
avoiding	VVG	avoid
the	DT	the
deration	VVP	deration
and	CC	and
escalation	NN	escalation
of	IN	of
the	DT	the
situ	NN	situ
lies	VVZ	lie
in	IN	in
achieving	VVG	achieve
a	DT	a
comprehensive	JJ	comprehensive
and	CC	and
durable	JJ	durable
SE	FW	se
in	IN	in
Gaza	NP	Gaza
without	IN	without
delay	NN	delay
China	NP	China
ready	JJ	ready
to	TO	to
work	VV	work
tly	RB	tly
with	IN	with
International	NP	International
Community	NP	Community
to	TO	to
end	VV	end
the	DT	the
fighting	NN	fighting
in	IN	in
Gaza	NP	Gaza
Elevate	VVP	elevate
the	DT	the
humanitarian	JJ	humanitarian
catastrophe	NN	catastrophe
Implement	VV	implement
two	CD	two
State	NN	state
solution	NN	solution
achieving	VVG	achieve
long-term	JJ	long-term
peace	NN	peace
and	CC	and
stability	NN	stability
and	CC	and
Security	NN	security
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
thank	VVP	thank
you	PP	you
president	NN	president
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
China	NP	China
for	IN	for
their	PP$	their
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
United	NP	United
States	NPS	States
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
thank	VVP	thank
you	PP	you
also	RB	also
under	IN	under
Secretary	NP	Secretary
General	NP	General
Dar	NP	Dar
Carlo	NP	Carlo
and	CC	and
director	NN	director
Dalton	NP	Dalton
for	IN	for
your	PP$	your
very	RB	very
sobering	JJ	sobering
briefing	NN	briefing
we	PP	we
continue	VVP	continue
to	TO	to
support	VV	support
the	DT	the
United	NP	United
Nations	NPS	Nations
vital	JJ	vital
albe	VVP	albe
it	PP	it
difficult	JJ	difficult
to	TO	to
implement	VV	implement
humanitarian	JJ	humanitarian
efforts	NNS	effort
in	IN	in
Gaza	NP	Gaza
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
deeply	RB	deeply
concerned	VVN	concern
about	IN	about
reports	NNS	report
of	IN	of
Civilian	JJ	civilian
casualties	NNS	casualty
following	VVG	follow
the	DT	the
August	NP	August
10th	JJ	10th
strike	NN	strike
by	IN	by
the	DT	the
IDF	NP	IDF
on	IN	on
the	DT	the
compound	NN	compound
in	IN	in
Gaza	NP	Gaza
that	WDT	that
included	VVD	include
a	DT	a
school	NN	school
and	CC	and
a	DT	a
mosque	NN	mosque
Sheltering	VVG	shelter
desperate	JJ	desperate
displaced	VVN	displace
people	NNS	people
including	VVG	include
women	NNS	woman
and	CC	and
children	NNS	child
we	PP	we
have	VHP	have
raised	VVN	raise
our	PP$	our
concerns	NNS	concern
with	IN	with
Israel	NP	Israel
and	CC	and
while	IN	while
they	PP	they
indicated	VVD	indicate
they	PP	they
were	VBD	be
targeting	VVG	target
senior	JJ	senior
senior	JJ	senior
officials	NNS	official
from	IN	from
Hamas	NP	Hamas
and	CC	and
Palestinian	NP	Palestinian
Jihad	NP	Jihad
they	PP	they
have	VHP	have
an	DT	an
obligation	NN	obligation
to	TO	to
do	VV	do
everything	NN	everything
possible	JJ	possible
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
to	TO	to
protect	VV	protect
civilians	NNS	civilian
we	PP	we
mourn	VVP	mourn
every	DT	every
civilian	NN	civilian
lost	VVN	lose
in	IN	in
this	DT	this
horrific	JJ	horrific
incident	NN	incident
and	CC	and
in	IN	in
this	DT	this
conflict	NN	conflict
but	CC	but
this	DT	this
much	RB	much
we	PP	we
do	VVP	do
know	VV	know
and	CC	and
must	MD	must
be	VB	be
acknowledged	VVN	acknowledge
Hamas	NP	Hamas
continues	VVZ	continue
to	TO	to
gather	VV	gather
and	CC	and
continues	VVZ	continue
to	TO	to
operate	VV	operate
out	RP	out
of	IN	of
schools	NNS	school
with	IN	with
no	DT	no
regard	NN	regard
for	IN	for
the	DT	the
well-being	NN	well-being
of	IN	of
civilians	NNS	civilian
Israel	NP	Israel
has	VHZ	have
a	DT	a
right	NN	right
to	TO	to
pursue	VV	pursue
Hamas	NP	Hamas
Israel	NP	Israel
has	VHZ	have
a	DT	a
right	NN	right
to	TO	to
respond	VV	respond
to	TO	to
threats	NNS	threat
but	CC	but
how	WRB	how
it	PP	it
does	VVZ	do
that	IN/that	that
matters	NNS	matter
we've	NN	we've
said	VVD	say
repeatedly	RB	repeatedly
and	CC	and
consistently	RB	consistently
that	IN/that	that
Israel	NP	Israel
must	MD	must
must	MD	must
take	VV	take
measures	NNS	measure
to	TO	to
minimize	VV	minimize
civilian	JJ	civilian
harm	NN	harm
colleagues	NNS	colleague
I	PP	I
cannot	MD	can
stress	VV	stress
enough	JJ	enough
President	NP	President
Biden's	NP	Biden's
view	VVP	view
that	IN/that	that
it	PP	it
is	VBZ	be
time	NN	time
to	TO	to
bring	VV	bring
immediate	JJ	immediate
relief	NN	relief
to	TO	to
the	DT	the
long-suffering	JJ	long-suffering
people	NNS	people
in	IN	in
Gaza	NP	Gaza
and	CC	and
the	DT	the
long-suffering	JJ	long-suffering
hostages	NNS	hostage
and	CC	and
their	PP$	their
families	NNS	family
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
do	VV	do
that	DT	that
is	VBZ	be
a	DT	a
ceasefire	NN	ceasefire
in	IN	in
Gaza	NP	Gaza
with	IN	with
a	DT	a
hostage	NN	hostage
deal	NN	deal
the	DT	the
United	NP	United
States	NPS	States
alongside	IN	alongside
Qatar	NP	Qatar
and	CC	and
Egypt	NP	Egypt
has	VHZ	have
worked	VVN	work
tirelessly	RB	tirelessly
for	IN	for
months	NNS	month
to	TO	to
forge	VV	forge
the	DT	the
framework	NN	framework
agreement	NN	agreement
on	IN	on
the	DT	the
table	NN	table
with	IN	with
only	RB	only
the	DT	the
details	NNS	detail
of	IN	of
implementations	NNS	implementation
to	TO	to
be	VB	be
concluded	VVN	conclude
a	DT	a
framework	NN	framework
based	VVN	base
on	IN	on
the	DT	the
principles	NNS	principle
endorsed	VVN	endorse
by	IN	by
this	DT	this
Council	NN	council
in	IN	in
resolution	NN	resolution
2735	CD	@card@
simply	RB	simply
put	VVN	put
the	DT	the
deal	NN	deal
needs	VVZ	need
to	TO	to
get	VV	get
done	VVN	do
now	RB	now
now	RB	now
as	IN	as
President	NP	President
Biden	NP	Biden
emphasized	VVD	emphasize
in	IN	in
a	DT	a
statement	NN	statement
last	JJ	last
week	NN	week
with	IN	with
leaders	NNS	leader
of	IN	of
Qatar	NP	Qatar
in	IN	in
Egypt	NP	Egypt
and	CC	and
I	PP	I
quote	VVP	quote
there	RB	there
there	EX	there
is	VBZ	be
no	DT	no
further	JJR	further
time	NN	time
to	TO	to
waste	NN	waste
nor	CC	nor
excuses	NNS	excuse
from	IN	from
any	DT	any
party	NN	party
for	IN	for
further	JJR	further
delay	NN	delay
it	PP	it
is	VBZ	be
time	NN	time
to	TO	to
release	VV	release
the	DT	the
hostages	NNS	hostage
begin	VVP	begin
the	DT	the
ceasefire	NN	ceasefire
and	CC	and
implement	VV	implement
this	DT	this
agreement	NN	agreement
unquote	VVP	unquote
we've	NN	we've
called	VVN	call
on	IN	on
both	DT	both
sides	NNS	side
to	TO	to
resume	VV	resume
urgent	JJ	urgent
discussion	NN	discussion
on	IN	on
Thursday	NP	Thursday
August	NP	August
15th	JJ	15th
in	IN	in
Doha	NP	Doha
or	CC	or
Cairo	NP	Cairo
to	TO	to
close	VV	close
all	DT	all
remaining	VVG	remain
gaps	NNS	gap
and	CC	and
commence	VV	commence
implementation	NN	implementation
of	IN	of
the	DT	the
deal	NN	deal
without	IN	without
further	JJR	further
delay	NN	delay
as	IN	as
mediators	NNS	mediator
we	PP	we
are	VBP	be
prepared	VVN	prepare
to	TO	to
present	VV	present
a	DT	a
final	JJ	final
bridging	NN	bridging
proposal	NN	proposal
one	CD	one
that	WDT	that
resolves	VVZ	resolve
the	DT	the
remaining	VVG	remain
implementation	NN	implementation
issues	NNS	issue
in	IN	in
a	DT	a
manner	NN	manner
that	WDT	that
meets	VVZ	meet
the	DT	the
expectations	NNS	expectation
of	IN	of
all	DT	all
parties	NNS	party
we	PP	we
welcome	VVP	welcome
the	DT	the
statements	NNS	statement
of	IN	of
support	NN	support
for	IN	for
this	DT	this
effort	NN	effort
such	JJ	such
as	IN	as
the	DT	the
one	CD	one
issued	VVN	issue
by	IN	by
Algeria	NP	Algeria
over	IN	over
the	DT	the
weekend	NN	weekend
and	CC	and
we	PP	we
call	VVP	call
on	IN	on
every	DT	every
member	NN	member
of	IN	of
this	DT	this
Council	NP	Council
to	TO	to
speak	VV	speak
with	IN	with
one	CD	one
voice	NN	voice
to	TO	to
press	VV	press
samas	NNS	samas
to	TO	to
participate	VV	participate
in	IN	in
the	DT	the
discussions	NNS	discussion
on	IN	on
August	NP	August
15th	JJ	15th
and	CC	and
for	IN	for
both	DT	both
sides	NNS	side
to	TO	to
agree	VV	agree
to	TO	to
implement	VV	implement
the	DT	the
deal	NN	deal
on	IN	on
the	DT	the
table	NN	table
without	IN	without
further	JJR	further
conditions	NNS	condition
or	CC	or
delays	VVZ	delay
a	DT	a
durable	JJ	durable
ceasefire	NN	ceasefire
could	MD	could
accelerate	VV	accelerate
efforts	NNS	effort
to	TO	to
restore	VV	restore
basic	JJ	basic
services	NNS	service
including	VVG	include
electricity	NN	electricity
and	CC	and
water	NN	water
and	CC	and
sanitation	NN	sanitation
bringing	VVG	bring
much	JJ	much
needed	JJ	needed
relief	NN	relief
to	TO	to
Palestinian	JJ	Palestinian
civilians	NNS	civilian
many	JJ	many
of	IN	of
whom	WP	whom
have	VHP	have
been	VBN	be
displaced	VVN	displace
multiple	JJ	multiple
times	NNS	time
it	PP	it
could	MD	could
enable	VV	enable
an	DT	an
urgently	RB	urgently
needed	VVN	need
vaccination	NN	vaccination
campaign	NN	campaign
to	TO	to
stop	VV	stop
the	DT	the
spread	NN	spread
of	IN	of
polio	NN	polio
and	CC	and
it	PP	it
would	MD	would
facilitate	VV	facilitate
the	DT	the
release	NN	release
of	IN	of
all	DT	all
hostages	NNS	hostage
held	VVN	hold
by	IN	by
Hamas	NNS	Hamas
including	VVG	include
eight	CD	eight
Americans	NPS	Americans
and	CC	and
citizens	NNS	citizen
from	IN	from
many	JJ	many
other	JJ	other
countries	NNS	country
we	PP	we
also	RB	also
have	VHP	have
been	VBN	be
clear	JJ	clear
that	IN/that	that
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
Gaza	NP	Gaza
could	MD	could
help	VV	help
enable	VV	enable
diplomatic	JJ	diplomatic
efforts	NNS	effort
to	TO	to
restore	VV	restore
calm	NN	calm
along	IN	along
the	DT	the
blue	JJ	blue
line	NN	line
and	CC	and
reduce	VV	reduce
Regional	JJ	regional
tensions	NNS	tension
indeed	RB	indeed
from	IN	from
the	DT	the
start	NN	start
of	IN	of
this	DT	this
conflict	NN	conflict
between	IN	between
Hamas	NP	Hamas
and	CC	and
Israel	NP	Israel
the	DT	the
United	NP	United
States	NPS	States
has	VHZ	have
worked	VVN	work
to	TO	to
avoid	VV	avoid
a	DT	a
situation	NN	situation
in	IN	in
which	WDT	which
the	DT	the
fighting	NN	fighting
in	IN	in
Gaza	NP	Gaza
spirals	NNS	spiral
into	IN	into
a	DT	a
broader	JJR	broad
regional	JJ	regional
conflict	NN	conflict
four	CD	four
months	NNS	month
ago	RB	ago
exactly	RB	exactly
on	IN	on
April	NP	April
13th	JJ	13th
the	DT	the
United	NP	United
States	NPS	States
worked	VVD	work
closely	RB	closely
with	IN	with
Israel	NP	Israel
and	CC	and
our	PP$	our
partners	NNS	partner
in	IN	in
the	DT	the
region	NN	region
to	TO	to
repel	VV	repel
Iran's	NP	Iran's
unprecedented	JJ	unprecedented
attack	NN	attack
on	IN	on
Israel	NP	Israel
and	CC	and
Stave	NP	Stave
off	IN	off
a	DT	a
broader	JJR	broad
conflict	NN	conflict
now	RB	now
we	PP	we
once	RB	once
again	RB	again
in	IN	in
a	DT	a
moment	NN	moment
of	IN	of
heightened	JJ	heightened
threat	NN	threat
consequently	RB	consequently
the	DT	the
United	NP	United
States	NPS	States
has	VHZ	have
taken	VVN	take
needed	JJ	needed
precautionary	JJ	precautionary
steps	NNS	step
including	VVG	include
moving	VVG	move
an	DT	an
aircraft	NN	aircraft
carrier	NN	carrier
group	NN	group
and	CC	and
additional	JJ	additional
air	NN	air
assets	NNS	asset
to	TO	to
the	DT	the
region	NN	region
so	IN	so
that	WDT	that
should	MD	should
the	DT	the
situation	NN	situation
arise	VVP	arise
again	RB	again
we	PP	we
are	VBP	be
prepared	VVN	prepare
to	TO	to
defend	VV	defend
Israel	NP	Israel
and	CC	and
US	NP	US
military	JJ	military
personnel	NNS	personnel
in	IN	in
the	DT	the
region	NN	region
against	IN	against
any	DT	any
threats	NNS	threat
but	CC	but
let	VV	let
me	PP	me
be	VB	be
clear	JJ	clear
our	PP$	our
deployment	NN	deployment
of	IN	of
additional	JJ	additional
military	JJ	military
assets	NNS	asset
are	VBP	be
not	RB	not
a	DT	a
prediction	NN	prediction
of	IN	of
what	WP	what
is	VBZ	be
to	TO	to
come	VV	come
a	DT	a
broader	JJR	broad
regional	JJ	regional
conflict	NN	conflict
is	VBZ	be
not	RB	not
inevitable	JJ	inevitable
the	DT	the
United	NP	United
States	NPS	States
overall	JJ	overall
goal	NN	goal
remains	VVZ	remain
to	TO	to
turn	VV	turn
the	DT	the
temperature	NN	temperature
down	RB	down
in	IN	in
the	DT	the
region	NN	region
deter	VV	deter
and	CC	and
defend	VV	defend
against	IN	against
any	DT	any
future	JJ	future
attacks	NNS	attack
and	CC	and
avoid	VV	avoid
regional	JJ	regional
conflict	NN	conflict
that	WDT	that
starts	VVZ	start
with	IN	with
finalizing	VVG	finalize
a	DT	a
deal	NN	deal
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
with	IN	with
hostage	NN	hostage
release	NN	release
in	IN	in
Gaza	NP	Gaza
we	PP	we
need	VVP	need
to	TO	to
get	VV	get
this	DT	this
over	IN	over
the	DT	the
finish	NN	finish
line	NN	line
again	RB	again
we	PP	we
urge	VVP	urge
every	DT	every
member	NN	member
of	IN	of
this	DT	this
Council	NP	Council
to	TO	to
say	VV	say
clearly	RB	clearly
and	CC	and
unequivocally	RB	unequivocally
that	IN/that	that
it	PP	it
is	VBZ	be
time	NN	time
to	TO	to
finalize	VV	finalize
and	CC	and
implement	VV	implement
this	DT	this
agreement	NN	agreement
thank	VV	thank
you	PP	you
Mr	NP	Mr
United	NP	United
States	NPS	States
for	IN	for
their	PP$	their
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
Japan	NP	Japan
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
I	PP	I
